idtweet,texto,data_tweet,emocao,emocaoId,quant_pessoa,classificador,classificadorId
1128759497483177984,adm politizese professora tbm ruas capao canoa defesa educacao tsunamidaeducacao 15mgrevegeral forabolsonaro educacaonaoebalburdia universidadenarua naruapelaeducacao 15demaio defendendoaeducacao,1614246646978,tristeza,4,1,Com emoção,2
1128759497483177984,adm politizese professora tbm ruas capao canoa defesa educacao tsunamidaeducacao 15mgrevegeral forabolsonaro educacaonaoebalburdia universidadenarua naruapelaeducacao 15demaio defendendoaeducacao,1614246646978,nulo,6,1,Sem emoção,0
1134150004531171328,30mpelaeducacao dia30meufilhonaovai,1614246646978,nulo,6,1,Sem emoção,0
1133393572487663616,30m uniao faz resistencia,1614246646921,alegria,0,1,Com emoção,2
1133393572487663616,30m uniao faz resistencia,1614246646921,nulo,6,1,Sem emoção,0
1134197034821570560,pode jovens sendo usados palanque politico n passam massa manobra dia30euvoutrabalhar dia30meufilhonaovai,1614246646833,raiva,3,1,Com emoção,2
1134197034821570560,pode jovens sendo usados palanque politico n passam massa manobra dia30euvoutrabalhar dia30meufilhonaovai,1614246646833,tristeza,4,1,Com emoção,2
1134197034821570560,pode jovens sendo usados palanque politico n passam massa manobra dia30euvoutrabalhar dia30meufilhonaovai,1614246646833,nulo,6,1,Sem emoção,0
1134863819665264640,30mpelaeducacao 30mpelaeducacao brasilpelaeducacao foto,1614246646979,nulo,6,1,Sem emoção,0
1128989671264940035,todospelaeducacao,1614246646959,nulo,6,1,Sem emoção,0
1132779589934231554,oxi agora brasilnasruas,1614246646933,nulo,6,2,Sem emoção,0
1133867194234867718,dia30meufilhonaovai,1614246646793,nulo,6,1,Sem emoção,0
1128970766282874882,1 colecao chefes estado americanos menosprezam odeiam eleicao acabou elenao sempre atual pq tirando somem ninguem quer onde quer vc va tsunamidaeducacao naruapelaeducacao 15m,1614246646992,raiva,3,1,Com emoção,2
1134224156214603776,30mpelaeducacao,1614246646949,nulo,6,1,Sem emoção,0
1133193503784275968,dialogar articulacao sabe politicos base fizeram compromissos prefeitos troca cargos articulacao dialogar parcela sociedade incluindo pr politico politico brasilnasruas,1614246646829,nulo,6,1,Sem emoção,0
1158537843347795972,vergonha nenhuma representa tsunami13a tsunamidaeducacao,1614246646934,amor,1,1,Com emoção,2
1145479419160666112,voces copacabana lindo agradecemos obrigado forca brasilnasruas,1614246646981,amor,1,1,Com emoção,2
1133003309265182720,todos pagar erros corrupcao povo ciente conta assim la tentando mudar situacao caotica chegamos vamos pagar sim conta ficar parado so vai aumentar divida brasilnasruas,1614246646822,raiva,3,1,Com emoção,2
1132780424940457986,brasilnasruas,1614246646825,nulo,6,1,Sem emoção,0
1131668451506950144,favoravel legalizacao crenticidio restricoes tsunamidaeducacao bolsonaroenvergonhaobrasil 01presoamanha lulalivre,1614246646929,ironia,5,1,Com ironia,1
1132795186017460225,brasilnasruas bolsonaronossopresidente nordestecombolsonaro,1614246646832,amor,1,1,Com emoção,2
1133729232255901697,naun engana gosto preguica dessa gente ainda entenderam povo acordou brasilnasruas,1614246646981,ironia,5,1,Com ironia,1
1132788327692886016,presidentaco jb felizmente brasil hj esclarecido embarcamos lorotas jornalistas militantes falam puma plateia vazia manifestacoes sucesso todo pais baseadas ideal construtivo aprovacao reformas gde abraco brasilnasruas,1614246646979,ironia,5,1,Com ironia,1
1132869990598762498,brasilnasruas,1614246646874,nulo,6,1,Sem emoção,0
1134227491776860161,30mpelaeducacao,1614246646949,nulo,6,1,Sem emoção,0
1128799322915655682,normalista luta todospelaeducacao,1614246646978,raiva,3,1,Com emoção,2
1128799322915655682,normalista luta todospelaeducacao,1614246646978,nulo,6,2,Sem emoção,0
1128804909107826689,ilhabela sp estudantes fizeram roda cantaram defesa educacao pais cultura pais educacao video estudantes ninja todospelaeducacao tsunamidaeducacao naruapelaeducacao,1614246646876,alegria,0,1,Com emoção,2
1129018283670343686,aonde vamos parar presidente inutil todospelaeducacao,1614246646969,raiva,3,1,Com emoção,2
1136982039603961857,apos manifestacoes massivas 15m 30m ultimas semanas trabalhadores trabalhadoras vao entrar greve geral contra reforma previdencia dia 14 junho baixe conteudo aqui 14j greve14j,1614246646816,nulo,6,1,Sem emoção,0
1128732381643444226,so acho baixou guarda porras concordo reduzir verba nada povo povo falidos moralmente financeiramente tsunamidaeducacao todospelaeducacao naruapelaeducacao mp870votonominal,1614246646992,raiva,3,1,Com emoção,2
1134239636828635142,30m unificou,1614246646992,nulo,6,1,Sem emoção,0
1133483117459726336,tsunami30m reformadaprevidencianao 30mpelaeducacao 30mpelaprevidencia,1614246646818,nulo,6,1,Sem emoção,0
1128745581772513280,onde tiraram ministro gente naruapelaeducacao,1614246646982,ironia,5,1,Com ironia,1
1133049404414464000,grandedia brasilnasruas,1614246646809,nulo,6,1,Sem emoção,0
1161414726695510016,los hombres son luz y guia los pueblos tienen un sitio reservado en la historia la humanidad 13deagosto celebramos el 93 aniversario del natalicio del comandanteeterno fidelporsiempre en la obra la revolucion jovenclubcuba fidelvive fidelentrenosotros,1614246646823,nulo,6,1,Sem emoção,0
1134244839481122817,grande protesto dia30euvoutrabalhar pln4aprovaja marolinha30m,1614246646765,alegria,0,1,Com emoção,2
1134244839481122817,grande protesto dia30euvoutrabalhar pln4aprovaja marolinha30m,1614246646765,ironia,5,1,Com ironia,1
1134228679901483013,30mpelaeducacao 30m tsunami30m fofoscontrabolsonaro,1614246646898,alegria,0,2,Com emoção,2
1134228679901483013,30mpelaeducacao 30m tsunami30m fofoscontrabolsonaro,1614246646898,nulo,6,1,Sem emoção,0
1134245683903508481,lutecomoumestudante 30mpelaeducacao,1614246646763,amor,1,2,Com emoção,2
1134245683903508481,lutecomoumestudante 30mpelaeducacao,1614246646763,nulo,6,1,Sem emoção,0
1134180143809859587,dia30euvoutrabalhar,1614246646882,nulo,6,2,Sem emoção,0
1134267055111376899,dia30euvoutrabalhar,1614246646981,nulo,6,1,Sem emoção,0
1131988472653393920,tsunamidaeducacao todospelaeducacao dia30vaisermaior,1614246646929,nulo,6,1,Sem emoção,0
1161273815252553733,orientacao conduta manifestacoes compartilhem divulguem maximo tsunami13agosto tsunami13a tsunamidaeducacao 13a lulalivretercasdv forabolsonaro eleicoesfraudadas2018,1614246646755,nulo,6,1,Sem emoção,0
1132787524265553925,brasilnasruas,1614246646790,nulo,6,1,Sem emoção,0
1132779075620225024,5 pessoas paulista diz especialista globolixo brasilnasruas,1614246646889,raiva,3,1,Com emoção,2
1132790045755281408,brasilnasruas,1614246646944,nulo,6,1,Sem emoção,0
1161248757469417472,angulonacional primerasplanas laportada 13deagosto gobernadores le piden auxilio amlo,1614246646993,nulo,6,1,Sem emoção,0
1128834931348725760,aqui vendo jogo flamengo luta manter educacao viva vamos mostrar pseudopresidente desistiremos todospelaeducacao forabolsonaro,1614246646993,raiva,3,1,Com emoção,2
1133860174840717313,queremos cpf cancelados dia30meufilhonaovai,1614246646980,raiva,3,1,Com emoção,2
1133833509062291456,dia30meufilhonaovai,1614246646925,nulo,6,2,Sem emoção,0
1134898829847879680,aqui ditadura governo todospelaeducacao,1614246646977,raiva,3,1,Com emoção,2
1134076823996895233,dia30meufilhonaovai ate pq ainda filho iria participar dessa balburdia,1614246646962,alegria,0,1,Com emoção,2
1132778746518355969,brasilnasruas,1614246646979,nulo,6,1,Sem emoção,0
1161343661239463936,bolsonaro weintraub ferem autonomia universitaria tsunami13a,1614246646838,ironia,5,1,Com ironia,1
1128430148477497347,todos ruas contra cortes educacao contra governo trevas tsunamidaeducacao,1614246646774,raiva,3,2,Com emoção,2
1134226726765174785,livro sempre vence arma sempre vence 30m 30mpelaeducacao educacao,1614246646958,raiva,3,1,Com emoção,2
1134226726765174785,livro sempre vence arma sempre vence 30m 30mpelaeducacao educacao,1614246646958,ironia,5,2,Com ironia,1
1132795236407762944,brasilnasruas,1614246646945,nulo,6,2,Sem emoção,0
1161353776982298626,cansado desse discurso raso esquerda 13a,1614246646807,nulo,6,1,Sem emoção,0
1134098090061914114,hj dia 30m tsunami30m brasilpelaeducacao 30mpelaeducacao tsunamidaeducacao contraareformadaprevidencia hojeaaulaenarua 30demaio 15m tiraamaodomeuif tiraamaodaminhafederal tiraamaodafederal lulalivre estamosemgreve lulapresopolitico forabolsonaro,1614246646872,alegria,0,1,Com emoção,2
1134098770118008832,bolsonaronossopresidente dia30euvoutrabalhar dia30meufilhonaovai filho coagido denuncie,1614246646832,alegria,0,1,Com emoção,2
1130881788883156993,alguem precisa dizer gente lutar direitos educacao qualidade aposentadoria digna combater fome miseria desigualdade comunista humano impeachmentbolsonaro 30mvaisermaior 30m,1614246646946,alegria,0,1,Com emoção,2
1130881788883156993,alguem precisa dizer gente lutar direitos educacao qualidade aposentadoria digna combater fome miseria desigualdade comunista humano impeachmentbolsonaro 30mvaisermaior 30m,1614246646946,nulo,6,1,Sem emoção,0
1132838857001639936,wiiiam waac diz governo convocou manifestacoes vai dar nada pqp brasilnasruas,1614246646774,raiva,3,1,Com emoção,2
1134218795457941504,hahahaha marolinha30m,1614246646903,alegria,0,1,Com emoção,2
1134218795457941504,hahahaha marolinha30m,1614246646903,nulo,6,1,Sem emoção,0
1128814873331347461,tsunamidaeducacao naruapelaeducacao todospelaeducacao 15mgrevegeral tiraamaodomeuif,1614246646959,nulo,6,1,Sem emoção,0
1134238528160878597,marolinha30m,1614246646970,nulo,6,1,Sem emoção,0
1134061122645110785,dia30meufilhonaovai,1614246646861,nulo,6,2,Sem emoção,0
1133829257732546560,30mpelaeducacao dia30euvousim dia30euvoumamae tsunami30m,1614246646758,nulo,6,1,Sem emoção,0
1132779855005855744,verdade brasilnasruas,1614246646929,nulo,6,1,Sem emoção,0
1132796501502169088,brasilnasruas,1614246646878,nulo,6,1,Sem emoção,0
1128843961932636160,15m naruapelaeducacao,1614246646950,nulo,6,1,Sem emoção,0
1128830522916986880,todospelaeducacao,1614246646931,nulo,6,1,Sem emoção,0
1134231989257736193,marolinha30m,1614246646894,nulo,6,1,Sem emoção,0
1128729555957690369,greve grave naruapelaeducacao,1614246646904,raiva,3,1,Com emoção,2
1128729555957690369,greve grave naruapelaeducacao,1614246646904,ironia,5,1,Com ironia,1
1132988099112390656,brasilnasruas,1614246646945,nulo,6,1,Sem emoção,0
1128763289423552513,brasil ruas defesa educacao ciencia tecnologia nunca governo tao pouco tempo colocou tanta gente ruas contra si tsunamidaeducacao foraweintraub naruapelaeducacao,1614246646830,raiva,3,1,Com emoção,2
1132793378222104576,avante nacao brasileira brasilnasruas,1614246646829,alegria,0,2,Com emoção,2
1132793378222104576,avante nacao brasileira brasilnasruas,1614246646829,nulo,6,1,Sem emoção,0
1134656140111962114,resumo semana 26 31 maio2019 brasilpelaeducacao brasilconservador,1614246646905,nulo,6,1,Sem emoção,0
1133066037119856642,confira atos confirmados brasil cidade ainda lista tempo organizar acoes contra cortes defesa educacao brasilemdefesadaeducacao 30m,1614246646947,alegria,0,1,Com emoção,2
1133063541114777600,brasil acima tudo brasilnasruas,1614246646991,nulo,6,1,Sem emoção,0
1134244891427577856,kkkk vc doido marolinha30m,1614246646965,alegria,0,1,Com emoção,2
1134168905960841216,vamos dia30euvoutrabalhar,1614246646882,alegria,0,2,Com emoção,2
1134168905960841216,vamos dia30euvoutrabalhar,1614246646882,amor,1,1,Com emoção,2
1134168905960841216,vamos dia30euvoutrabalhar,1614246646882,nulo,6,1,Sem emoção,0
1134111236281556992,dia30meufilhonaovai,1614246646936,nulo,6,1,Sem emoção,0
1134166963352231937,dia30euvoutrabalhar,1614246646933,nulo,6,1,Sem emoção,0
1133847354770186241,vai nunca esquerda nunca dia30meufilhonaovai,1614246646965,medo,2,1,Com emoção,2
1133847354770186241,vai nunca esquerda nunca dia30meufilhonaovai,1614246646965,raiva,3,1,Com emoção,2
1134232085856772096,balburdia bolsonaro tirar dinheiro educacao 30mpelaeducacao,1614246646949,raiva,3,1,Com emoção,2
1161253990807625728,educacao tsunami13a,1614246646873,nulo,6,1,Sem emoção,0
1134217129421680641,30mpelaeducacao,1614246646993,nulo,6,1,Sem emoção,0
1134238087599611904,governo miliciano agiu bastante desde dia 15 batidore intimidacoes fakenews cada dia ainda assim hoje multidoes ruas afinal pode interessar fim educacao publica brasilpelaeducacao 30mpelaeducacao,1614246646967,raiva,3,1,Com emoção,2
1128818195589156864,todospelaeducacao,1614246646869,nulo,6,1,Sem emoção,0
1134220424349462528,coisa linda 30mpelaeducacao,1614246646964,alegria,0,2,Com emoção,2
1134220424349462528,coisa linda 30mpelaeducacao,1614246646964,amor,1,1,Com emoção,2
1134220424349462528,coisa linda 30mpelaeducacao,1614246646964,nulo,6,1,Sem emoção,0
1132788792568504321,esperamos toda paciencia vossa sra continuidade trabalhosbom domingo brasilnasruas,1614246646889,ironia,5,1,Com ironia,1
1132788792568504321,esperamos toda paciencia vossa sra continuidade trabalhosbom domingo brasilnasruas,1614246646889,nulo,6,1,Sem emoção,0
1128789172163141632,campina grande rua guardado miliciano covarde tsunamidaeducacao naruapelaeducacao,1614246646943,ironia,5,1,Com ironia,1
1128978242709463040,naruapelaeducacao tsunamidaeducacao todospelaeducacao 15m forabolsonaro,1614246646896,nulo,6,1,Sem emoção,0
1129166535636000775,brasil educado dia30vaisermaior tsunamidaeducacao todospelaeducacao nasruaspelaeducacao,1614246646993,alegria,0,1,Com emoção,2
1129166535636000775,brasil educado dia30vaisermaior tsunamidaeducacao todospelaeducacao nasruaspelaeducacao,1614246646993,amor,1,1,Com emoção,2
1132980700410449920,escutei tanto album anarquista titas q ate vontade puxar ato dentro outro dps falar q deu 30 mil pessoas ato autonomo 30m segura pq n vou fazer maaaas,1614246646832,raiva,3,1,Com emoção,2
1128420990961238017,tsunamidaeducacao 15m,1614246646836,nulo,6,1,Sem emoção,0
1145480698729521152,brasilnasruas,1614246646979,nulo,6,1,Sem emoção,0
1128647557603786752,comecou balburdia rua onde povo tsunamidaeducacao 15m tiraamaodaminhafederal tiraamaodomeuif balburdia,1614246646994,alegria,0,1,Com emoção,2
1128647557603786752,comecou balburdia rua onde povo tsunamidaeducacao 15m tiraamaodaminhafederal tiraamaodomeuif balburdia,1614246646994,amor,1,1,Com emoção,2
1128647557603786752,comecou balburdia rua onde povo tsunamidaeducacao 15m tiraamaodaminhafederal tiraamaodomeuif balburdia,1614246646994,ironia,5,1,Com ironia,1
1134261277369536512,demalaecuiapelaeducacao tsunami30m tsunamidaeducacao 30mpelaeducacao 30m brasilpelaeducacao educacaonaoebalburdia balburdia naovaitercortevaiterluta,1614246646862,nulo,6,1,Sem emoção,0
1133051921097469952,desanimevamos lutaessa conversa ai conversa malandro cagao borrandovamos manter pressao grandedia brasilnasruas,1614246646825,alegria,0,1,Com emoção,2
1134249277318946816,amado presidente 30mpelaeducacao brasilpelaeducacao tsunamidaeducacao,1614246646807,nulo,6,1,Sem emoção,0
1128774203002503168,cefet coltec if ufmg puc todo mundo junto hj dia lindo comeco grande luta perante anos vir tsunamidaeducacao tiraamaodomeucefet naruapelaeducacao,1614246646941,alegria,0,2,Com emoção,2
1128774203002503168,cefet coltec if ufmg puc todo mundo junto hj dia lindo comeco grande luta perante anos vir tsunamidaeducacao tiraamaodomeucefet naruapelaeducacao,1614246646941,amor,1,1,Com emoção,2
1132790092479848448,501 comigo kkkk brasilnasruas,1614246646951,nulo,6,1,Sem emoção,0
1134210706046423045,hoje presente ato defesa educacao publica 30m,1614246646979,alegria,0,1,Com emoção,2
1134210706046423045,hoje presente ato defesa educacao publica 30m,1614246646979,nulo,6,1,Sem emoção,0
1134240324426043392,gente hoje 30mpelaeducacao fiquei impressionada orgulhosa percebe maioria mulheres tbm homossexuais vamos fazer revolucao,1614246646918,alegria,0,2,Com emoção,2
1134240324426043392,gente hoje 30mpelaeducacao fiquei impressionada orgulhosa percebe maioria mulheres tbm homossexuais vamos fazer revolucao,1614246646918,amor,1,2,Com emoção,2
